icao24,origin_country,velocity,on_ground
a03b67,United States,246.52,False
a4e99a,United States,50.95,False
3ffa30,Germany,37.31,False
8017a1,India,204.84,False
c03330,Canada,213.12,False
8017a0,India,209.49,False
500227,San Marino,90.03,False
a8b90e,United States,94.73,False
4068a7,United Kingdom,5.14,True
3d21fb,Germany,58.93,False
a04e60,United States,0.0,True
a97608,United States,174.18,False
a5d000,United States,37.27,False
a9fa9e,United States,244.42,False
3ffa0a,Germany,28.41,False
ab2728,United States,220.82,False
ab2729,United States,93.2,False
8960dc,United Arab Emirates,308.24,False
a74992,United States,113.9,False
a1be10,United States,188.41,False
ab271a,United States,203.33,False
aa0759,United States,186.03,False
a73665,United States,3.86,True
a52b19,United States,69.55,False
344295,Spain,113.18,False
a1be80,United States,217.57,False
394439,France,76.51,False
47c1c2,Norway,243.23,False
8016da,India,250.38,False
8016db,India,207.95,False
a9b381,United States,0.0,True
89611f,United Arab Emirates,236.17,False
89611e,United Arab Emirates,238.19,False
a485c3,United States,63.6,False
a1be72,United States,58.17,False
a28e6c,United States,260.18,False
a52b1f,United States,216.11,False
a39b28,United States,92.76,False
ab38e6,United States,94.25,False
ada36a,United States,200.7,False
781b64,China,231.11,False
405636,United Kingdom,205.06,False
405638,United Kingdom,250.42,False
405631,United Kingdom,175.04,False
4891b4,Poland,197.2,False
8016c5,India,95.34,False
a2cb13,United States,241.56,False
a39b22,United States,108.65,False
a245cc,United States,68.42,False
3d1034,Germany,76.55,False
896108,United Arab Emirates,252.4,False
a65e48,United States,135.33,False
a39b19,United States,9.77,True
40561c,United Kingdom,23.38,False
a125f9,United States,205.04,False
8016c8,India,200.82,False
781b6a,China,210.25,False
345597,Spain,232.8,False
8016bf,India,81.32,False
4914c3,Portugal,206.25,False
a03b6d,United States,258.88,False
ad409a,United States,158.08,False
781b7d,China,212.8,False
4891a6,Poland,222.48,False
abbe23,United States,216.44,False
394471,France,42.21,False
e49caa,Brazil,154.34,False
471d61,Hungary,218.0,False
471d66,Hungary,242.43,False
471d64,Hungary,218.77,False
a9b33b,United States,195.72,False
a95044,United States,175.97,False
3d4973,Germany,153.15,False
ac45ac,United States,231.74,False
a41e94,United States,220.25,False
c1ea45,Canada,3.6,True
a41e90,United States,235.97,False
393158,France,52.47,False
ac7b1b,United States,217.7,False
a5e39d,United States,189.43,False
a00725,United States,87.45,False
471d5b,Hungary,149.25,False
471d5c,Hungary,240.49,False
a3c8cb,United States,132.84,False
abbe4a,United States,286.46,False
34554d,Spain,53.65,False
506fa1,Slovenia,47.03,False
a40b41,United States,163.86,False
a41e74,United States,251.84,False
8003e4,India,281.65,False
a53e35,United States,59.32,False
8003e3,India,264.09,False
a352c9,United States,226.98,False
ab5b66,United States,0.0,True
3d1005,Germany,80.68,False
a365f8,United States,151.56,False
40431c,United Kingdom,60.12,False
3ffa97,Germany,33.91,False
344217,Spain,220.49,False
3ffa93,Germany,45.65,False
e48a41,Brazil,97.31,False
a12734,United States,187.42,False
a52b8b,United States,30.37,False
abbce5,United States,265.51,False
a4c2fc,United States,59.99,False
a77e8f,United States,133.46,False
801800,India,0.77,True
aa3b85,United States,258.8,False
c1ea02,Canada,10.29,True
a842ac,United States,177.83,False
a16db9,United States,0.0,True
a962c9,United States,35.33,False
801804,India,199.04,False
a24720,United States,219.76,False
a1272d,United States,162.94,False
ab1388,United States,44.59,False
aca99c,United States,210.12,False
a12712,United States,6.69,True
896198,United Arab Emirates,226.35,False
896197,United Arab Emirates,286.39,False
738101,Israel,257.91,False
a64b96,United States,0.0,True
738103,Israel,244.11,False
896194,United Arab Emirates,268.52,False
a40b80,United States,62.64,False
a90e61,United States,162.72,False
89618b,United Arab Emirates,235.74,False
89618a,United Arab Emirates,75.43,False
44bd2c,Belgium,62.41,False
a1270b,United States,227.89,False
ac337e,United States,223.03,False
80182a,India,210.77,False
a8b8ba,United States,159.25,False
405612,United Kingdom,30.11,False
a592c9,United States,73.66,False
a24757,United States,0.0,True
a735d7,United States,206.65,False
3d1054,Germany,58.71,False
896173,United Arab Emirates,14.92,True
a4c2ad,United States,254.3,False
896178,United Arab Emirates,0.64,True
a04dfa,United States,232.94,False
80182f,India,7.46,True
adb680,United States,174.25,False
80182d,India,124.95,False
ad5384,United States,71.52,False
ac205f,United States,122.21,False
aa05e7,United States,196.36,False
80183a,India,207.92,False
a48713,United States,220.49,False
a602be,United States,35.17,False
781b0f,China,275.5,False
adb65b,United States,237.32,False
801850,India,220.87,False
a15aae,United States,258.65,False
505d2d,Slovakia,47.03,False
896184,United Arab Emirates,84.38,False
896189,United Arab Emirates,271.94,False
a855a6,United States,64.2,False
a748ec,United States,191.05,False
ad5398,United States,73.06,False
a12750,United States,239.07,False
a9b39e,United States,236.8,False
a12755,United States,217.48,False
a12758,United States,220.87,False
a6ae5a,United States,173.24,False
ac2082,United States,253.61,False
801816,India,141.51,False
a592f1,United States,44.58,False
aa3b0a,United States,30.97,False
801822,India,250.16,False
c031a0,Canada,231.4,False
80180e,India,0.06,True
a842a9,United States,6.94,True
a722b1,United States,208.63,False
801823,India,131.28,False
801828,India,140.97,False
406909,United Kingdom,175.16,False
c07a14,Canada,261.44,False
801830,India,0.51,True
4bb42b,Turkey,244.38,False
a36783,United States,53.23,False
ab2854,United States,255.05,False
a5940f,United States,84.7,False
a1279f,United States,0.0,False
45218e,Bulgaria,214.75,False
4043c3,United Kingdom,50.41,False
a9fb92,United States,249.33,False
ab284d,United States,3.09,True
a60409,United States,191.9,False
398d5d,France,41.24,False
a58101,United States,247.98,False
ad6814,United States,41.83,False
45217e,Bulgaria,276.37,False
39dd49,France,70.21,False
a34119,United States,113.33,False
a58103,United States,205.39,False
a39ab4,United States,235.99,False
39dd44,France,134.58,False
a77dae,United States,202.76,False
a12797,United States,5.92,True
a12798,United States,226.91,False
a12799,United States,232.62,False
a1aaae,United States,0.0,True
ab020d,United States,44.74,False
a65dbc,United States,48.16,False
ab2883,United States,205.63,False
47b121,Norway,78.74,False
aae212,United States,264.3,False
a28de3,United States,178.25,False
a5e41c,United States,246.85,False
ac8ee5,United States,275.91,False
ac8ed9,United States,50.26,False
aaf53a,United States,232.24,False
ac7ba4,United States,113.71,False
aae20b,United States,200.76,False
ab5bd4,United States,218.43,False
a4b119,United States,191.8,False
acdea4,United States,30.87,False
478793,Norway,132.87,False
452163,Bulgaria,216.04,False
8a03f3,Indonesia,230.33,False
440179,Austria,75.55,False
ababb7,United States,242.78,False
488120,Poland,45.79,False
38aa5c,France,46.31,False
a04f25,United States,242.89,False
386d9d,France,87.16,False
45213e,Bulgaria,222.95,False
440165,Austria,45.44,False
47878c,Norway,144.25,False
a61709,United States,55.26,False
440170,Austria,228.47,False
ac4888,United States,209.94,False
a9fb4e,United States,219.47,False
a09188,United States,259.4,False
ad9bc8,United States,271.36,False
a39ada,United States,261.42,False
70a9b1,Nepal,74.71,False
45216e,Bulgaria,217.94,False
e49d06,Brazil,74.09,False
a8db58,United States,199.89,False
ac8efa,United States,0.06,True
ada51e,United States,212.62,False
a2348d,United States,,True
a10185,United States,58.82,False
ada521,United States,233.92,False
3d46c7,Germany,41.08,False
a3411f,United States,186.16,False
e49d20,Brazil,204.08,False
ac7bf8,United States,250.12,False
a53dac,United States,181.53,False
8a03aa,Indonesia,220.82,False
440195,Austria,204.75,False
3c5c46,Germany,205.0,False
ababe1,United States,137.16,False
a27aee,United States,209.12,False
a36799,United States,69.21,False
a019af,United States,48.83,False
471dbf,Hungary,231.29,False
ab00ce,United States,177.93,False
471dbe,Hungary,34.47,True
ad53ce,United States,200.46,False
a85790,United States,42.05,False
471dbb,Hungary,99.48,False
440141,Austria,140.35,False
300a7c,Italy,180.12,False
471dc0,Hungary,219.16,False
4c2e40,Serbia,185.2,False
a3c9a1,United States,172.09,False
300a7b,Italy,146.63,False
8018a8,India,144.25,False
a28f12,United States,171.0,False
a34199,United States,221.46,False
a8a785,United States,0.0,True
a88aba,United States,50.63,False
a126c3,United States,183.96,False
a95139,United States,144.05,False
a88ac1,United States,61.84,False
a04f75,United States,201.12,False
c03493,Canada,93.46,False
acdf9a,United States,228.24,False
a9c737,United States,217.91,False
300a62,Italy,237.47,False
471daf,Hungary,2.83,True
c03488,Canada,193.58,False
39ca81,France,6.45,False
45211e,Bulgaria,239.99,False
440144,Austria,178.57,False
471db7,Hungary,244.01,False
a3549d,United States,224.55,False
471db5,Hungary,232.1,False
471db8,Hungary,148.26,False
a95112,United States,85.4,False
471db9,Hungary,195.34,False
452126,Bulgaria,187.44,False
a2cafb,United States,50.42,False
a2df46,United States,53.29,False
a126ea,United States,107.62,False
a126eb,United States,76.14,False
a126ec,United States,256.09,False
c07aa4,Canada,235.36,False
aa3bf0,United States,236.02,False
a15c54,United States,195.62,False
4bb2ab,Turkey,219.54,False
ada3f2,United States,53.38,False
a41f37,United States,235.36,False
39462e,France,28.85,False
a85740,United States,41.72,False
781aa6,China,240.97,False
ae73f3,United States,50.43,False
7020ae,Bangladesh,146.7,False
300a53,Italy,28.68,False
7020ab,Bangladesh,0.77,True
030076,Botswana,174.55,False
adec68,United States,45.81,False
0d12ac,Mexico,228.4,False
a8a748,United States,242.43,False
a113cf,United States,30.15,False
7020b8,Bangladesh,0.64,True
7020b5,Bangladesh,5.92,True
a126cc,United States,243.59,False
a59488,United States,258.59,False
440117,Austria,235.63,False
440115,Austria,196.54,False
ab282b,United States,159.91,False
a97722,United States,78.88,False
a6045d,United States,242.48,False
a1ac17,United States,37.94,False
ab6eb9,United States,191.68,False
a4c47f,United States,83.15,False
781ac5,China,253.66,False
ac481d,United States,190.88,False
a8a70f,United States,117.67,False
c0475f,Canada,230.26,False
e4a54b,Brazil,143.59,False
00a096,South Africa,165.89,False
a126e7,United States,207.15,False
a126e8,United States,247.92,False
4bb2a9,Turkey,216.34,False
4bb2a3,Turkey,125.72,False
a39c62,United States,192.95,False
a41f6c,United States,226.28,False
a77f2d,United States,223.82,False
a53f5b,United States,175.64,False
aa19ef,United States,78.12,False
a233e7,United States,156.91,False
4bb1e6,Turkey,205.61,False
4bb1e4,Turkey,225.98,False
404432,United Kingdom,30.14,False
4bb1e3,Turkey,236.99,False
505c54,Slovakia,51.65,False
a353c8,United States,5.92,True
a486cc,United States,191.22,False
a353d2,United States,203.83,False
8004dd,India,227.64,False
a593af,United States,243.34,False
a603a2,United States,43.02,False
4bb1e8,Turkey,250.0,False
a9516b,United States,83.97,False
a3ec4f,United States,200.64,False
8017e4,India,68.0,False
a486be,United States,269.63,False
adc9b6,United States,215.29,False
adff09,United States,127.22,False
a353aa,United States,102.98,False
adff07,United States,116.48,False
a52c4f,United States,84.37,False
a486c4,United States,51.47,False
4bb1c4,Turkey,246.13,False
4bb1c5,Turkey,254.51,False
a15c80,United States,237.61,False
8017f7,India,233.11,False
ac33a3,United States,209.92,False
a52c68,United States,14.4,True
3d3572,Germany,74.0,False
a5f6d0,United States,69.94,False
abbf49,United States,230.33,False
a3ec79,United States,101.87,False
a28f80,United States,222.59,False
781c9c,China,193.53,False
343046,Spain,236.28,False
4bb1c6,Turkey,211.91,False
ac7c21,United States,221.94,False
4bb1c7,Turkey,250.46,False
a486b3,United States,222.48,False
3d489c,Germany,48.33,False
4b1fa1,Switzerland,78.19,False
a53f20,United States,229.1,False
c07b8c,Canada,211.7,False
a0e0fb,United States,77.17,False
3d8ec8,Germany,84.17,False
34568d,Spain,240.02,False
accc0a,United States,40.98,False
896212,United Arab Emirates,242.17,False
a3ff33,United States,47.87,False
a3c9e2,United States,243.95,False
345699,Spain,168.06,False
aaf3af,United States,47.03,False
a7249f,United States,40.51,False
403144,United Kingdom,66.51,False
89620b,United Arab Emirates,258.23,False
89620a,United Arab Emirates,278.08,False
345691,Spain,257.13,False
e49ba5,Brazil,120.23,False
884203,Thailand,144.12,False
884205,Thailand,69.63,False
7380c2,Israel,278.1,False
ac20a1,United States,231.54,False
7380c0,Israel,247.61,False
7380c6,Israel,81.88,False
a9778e,United States,90.01,False
a2cc6b,United States,31.67,False
ac8f7d,United States,53.79,False
7380c7,Israel,237.88,False
a9b43f,United States,199.56,False
a749c8,United States,167.73,False
ac7c52,United States,63.28,False
a40c60,United States,226.39,False
4785be,Norway,134.13,False
abac48,United States,272.69,False
4785bd,Norway,134.8,False
a4d6c7,United States,62.8,False
a96480,United States,65.41,False
3d3539,Germany,63.17,False
a00825,United States,72.63,False
ac7c67,United States,182.56,False
ac33e2,United States,240.27,False
a0e0f2,United States,46.89,False
ad9ac8,United States,182.38,False
ac212d,United States,0.0,True
abbdfa,United States,224.21,False
e49c59,Brazil,95.46,False
a9fc34,United States,77.15,False
345659,Spain,209.02,False
ad4114,United States,85.88,False
acddf8,United States,194.0,False
ad5460,United States,3.09,True
ac346d,United States,206.88,False
ab1496,United States,0.0,True
aaf485,United States,2.06,True
50018b,San Marino,291.68,False
4785c0,Norway,142.76,False
4785c2,Norway,102.61,False
ac7ae9,United States,139.11,False
e200b9,Argentina,39.65,False
aaf47d,United States,223.37,False
345646,Spain,1.29,True
345642,Spain,201.71,False
345643,Spain,292.07,False
ac2154,United States,238.56,False
aa90c2,United States,259.86,False
abaadd,United States,234.31,False
ad5480,United States,217.78,False
aa90c8,United States,4.37,True
344307,Spain,104.32,False
781c0a,China,233.18,False
a4d80a,United States,65.9,False
ac2173,United States,73.87,False
a3a509,United States,223.55,False
a8dc45,United States,0.0,True
aae185,United States,88.46,False
a976c7,United States,7.72,True
34560d,Spain,223.95,False
4bb325,Turkey,215.56,False
4bb324,Turkey,251.64,False
a8a6c0,United States,176.69,False
abaafe,United States,235.38,False
aa90a7,United States,205.0,False
a34201,United States,256.37,False
345612,Spain,198.34,False
aa3c56,United States,82.83,False
a0f566,United States,166.24,False
a736e5,United States,1.54,True
a3ec93,United States,244.88,False
a8a6d0,United States,172.9,False
a28ee7,United States,221.94,False
ab6f18,United States,50.05,False
a03bfe,United States,26.76,False
a23525,United States,201.82,False
a856ee,United States,52.69,False
a5e3e4,United States,266.47,False
0d0011,Mexico,77.82,False
aa06db,United States,49.14,False
a16ee0,United States,0.0,True
ad4179,United States,185.29,False
ac218f,United States,44.59,False
0d000f,Mexico,127.55,False
4bb321,Turkey,233.62,False
4bb322,Turkey,252.03,False
ab39e3,United States,130.17,False
a736ff,United States,233.25,False
3d32a4,Germany,53.19,False
aac10d,United States,180.73,False
ad474e,United States,224.69,False
ad474c,United States,174.37,False
aa8477,United States,245.91,False
ac0110,United States,57.72,False
ac5ab7,United States,259.09,False
a02e0a,United States,232.65,False
4079f7,United Kingdom,228.42,False
abe101,United States,240.75,False
acbdd0,United States,200.63,False
506ce5,Slovenia,62.38,False
4aa587,Sweden,41.88,False
484df4,Kingdom of the Netherlands,22.79,False
4bb266,Turkey,122.4,False
a44031,United States,233.29,False
a5b018,United States,79.14,False
4bb261,Turkey,190.96,False
ac011d,United States,132.31,False
a70333,United States,205.52,False
a56050,United States,222.16,False
4079cc,United Kingdom,186.62,False
02010d,Morocco,217.29,False
a69367,United States,58.97,False
a1f36d,United States,45.51,False
a7167f,United States,223.94,False
a6e344,United States,42.44,False
